식당(ID),식당명,도로명주소,지번주소,식당위도,식당경도,식당대표전화번호,영업신고증업태명,영업인허가명,음식점소개내용,식당상태
49727,미쁘다,전라북도 전주시 완산구 전주객사2길 73-1,전라북도 전주시 완산구 다가동4가 61-1,35.8198993,127.1396267,,한식,일반음식점,"전라북도 전주시에서 어디를 갈지 고민이라면! ""카페미쁘다""에 가보시는 건 어떨까요? 레드테이블에서 온라인 예약이 가능합니다! 배달 가능한 매장입니다. 다국어 메뉴판, 무선 인터넷이 있는 매장입니다.",운영중
28775,수타5900,전라북도 전주시 완산구 효자천변1길 26-13 (효자동1가),전라북도 전주시 완산구 효자동1가 667-1,35.7992191,127.114116,,양식,,"""수타5900""은 전라북도 전주시에 있습니다.",운영중
74959,백번집,전라북도 전주시 완산구 전라감영2길 15,전라북도 전주시 완산구 다가동1가 44-7,35.8153417,127.1418929,063-286-0100,한정식,,"""백번집""을 전라북도 전주시의 가 볼 만한 식당으로 추천합니다!",운영중
28981,꺼구리시장통닭 효자점,전라북도 전주시 완산구 홍산1길 7 1층,전라북도 전주시 완산구 효자동2가 1157-4,35.8143137,127.1077079,063-222-9866,치킨,,"""꺼구리시장통닭 효자점""은 전라북도 전주시에 있습니다.",운영중
80511,커피플레이스,전라북도 전주시 완산구 어진길 17,전라북도 전주시 완산구 남노송동 98-16,35.8179027,127.1536277,,경양식,일반음식점,"전라북도 전주시에 가신다면 ""커피플레이스""에 방문해보세요~ 레드테이블에서 온라인 예약이 가능합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
30114,땡초김밥,전라북도 전주시 완산구 홍산남로 62,전라북도 전주시 완산구 효자동2가 1155-7,35.8155535,127.1087755,063-245-2350,분식,,"전라북도 전주시에서 가 볼 만한 식당을 찾으신다면? ""땡초김밥""을 추천합니다!",운영중
49765,오늘과오늘사이,전라북도 전주시 덕진구 명륜1길 13,전라북도 전주시 덕진구 금암동 707-8,35.8409539,127.1296374,,기타,일반음식점,"전라북도 전주시에서 식당을 찾으신다면? ""오늘과오늘사이""를 방문해보세요! 레드테이블에서 온라인 예약이 가능합니다! 다국어 메뉴판, 무선 인터넷이 있는 매장입니다.",운영중
80565,파리바게트 삼천점,전라북도 전주시 완산구 효자천변1길 27,전라북도 전주시 완산구 효자동1가 662-6,35.8004862,127.1141904,063-222-8209,제과점영업,제과점영업,"전라북도 전주시에서 식당을 찾으신다면? ""파리바게뜨(전주삼천점)""를 방문해보세요! 레드테이블에서 온라인 예약이 가능합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
80577,홍콩살롱,전라북도 전주시 덕진구 명륜3길 10-3,전라북도 전주시 덕진구 덕진동1가 1264-8,35.8422067,127.1278096,063-275-1387,한식,일반음식점,"전라북도 전주시에서 맛집을 찾으신다면 ""홍콩살롱""을 추천합니다. 레드테이블에서 온라인 예약이 가능합니다! 남녀 화장실이 구분되어 있는 매장입니다. 배달 가능한 매장입니다. 다국어 메뉴판, 무선 인터넷이 있는 매장입니다.",운영중
80578,고궁 전주본점,전라북도 전주시 덕진구 송천중앙로 33,전라북도 전주시 덕진구 덕진동2가 168-9,35.850085,127.1194232,063-251-3211,한식,일반음식점,"전라북도 전주시에서 맛집을 찾으신다면, ""고궁(전주 본점)""을 꼭 방문해보세요. 2019년 05월 17일 Comedy TV 맛있는녀석들 221회에 방영된 유명 매장이랍니다! 위생 수준이 우수하고 친절한 서비스로 지방자치단체의 선정을 받은 모범음식점입니다. 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다. 레드테이블에서 온라인 예약이 가능합니다! 남녀 화장실이 구분되어 있는 매장입니다. 주차공간, 다국어 메뉴판, 그리고 무선 인터넷이 있는 매장입니다.",운영중
916786,선식당,전라북도 전주시 덕진구 기지로 77,전라북도 전주시 덕진구 장동 1111,35.8390606,127.0605142,070-7649-0101,,일반음식점,"전라북도 전주시에서 어디를 갈지 고민이라면! ""선식당(전주점)""에 가보시는 건 어떨까요? 레드테이블에서 온라인 예약이 가능합니다! 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
198885,태조국수,전라북도 전주시 완산구 화산천변4길 3,전라북도 전주시 완산구 중화산동2가 753-8,35.8206154,127.1163284,063-227-0407,분식,일반음식점,"전라북도 전주시에서 어디를 갈지 고민이라면! ""태조국수""에 가보시는 건 어떨까요? 레드테이블에서 온라인 예약이 가능합니다! 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
916602,수제돈카츠 장,전라북도 전주시 덕진구 기지로 77 E 115호,전라북도 전주시 덕진구 장동 1111,35.8390606,127.0605142,063-222-9615,,일반음식점,"어디 가야 할지 고민이시라고요? 그럼 전라북도 전주시 맛집, ""수제돈카츠장""을 추천합니다! 레드테이블에서 온라인 예약이 가능합니다! 반려동물 입장이 가능한 매장입니다. 배달 가능한 매장입니다. 주차공간, 다국어 메뉴판이 있는 매장입니다.",운영중
131565,호랑이 밥집,전라북도 전주시 완산구 홍산중앙로 17,전라북도 전주시 완산구 효자동2가 1155-9,35.8151376,127.1086408,070-4300-3027,한식,,"전라북도 전주시에 가신다면 ""호랑이 밥집""에 방문해보세요~",운영중
178047,금일옥,전라북도 전주시 완산구 전주객사3길 11-6,전라북도 전주시 완산구 고사동 443-2,35.8177756,127.1420342,063-288-9279,한식,일반음식점,"""금일옥""은 전라북도 전주시에 있습니다. 레드테이블에서 온라인 예약이 가능합니다! 남녀 화장실이 구분되어 있는 매장입니다. 다국어 메뉴판, 무선 인터넷이 있는 매장입니다.",운영중
178050,현대옥 전주서곡점,전라북도 전주시 완산구 서곡6길 4-4,전라북도 전주시 완산구 효자동3가 1419-3,35.8364295,127.1024746,063-271-6767,한식,일반음식점,"전라북도 전주시에서 식당을 찾으신다면? ""현대옥(전주서곡점)""을 방문해보세요! 레드테이블에서 온라인 예약이 가능합니다! 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
178053,샤브도둑,전라북도 전주시 완산구 전주객사3길 45 2층,전라북도 전주시 완산구 고사동 474-3,35.8191636,127.1419342,,한식,일반음식점,"무엇을 먹을지 고민되신다고요? 전라북도 전주시에 계시다면 ""샤브도둑(전주객사점)""을 추천합니다! 레드테이블에서 온라인 예약이 가능합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
178057,멕시카나치킨 서곡신도시점,전라북도 전주시 완산구 세내로 532,전라북도 전주시 완산구 효자동3가 1463-4,35.8334208,127.1009351,063-274-9233,,일반음식점,"어디 가야 할지 고민이시라고요? 그럼 전라북도 전주시 맛집, ""멕시카나치킨(서곡신도시점)""을 추천합니다! 레드테이블에서 온라인 예약이 가능합니다! 반려동물 입장이 가능한 매장입니다. 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
178066,24시셀프풍천민물장어 삼천점,전라북도 전주시 완산구 강변로 66,전라북도 전주시 완산구 삼천동1가 286-25,35.7974365,127.1102395,063-221-0590,한식,일반음식점,"2017년 08월 01일 KBS2 2TV생생정보 384회에서 소개되었던 맛집, ""풍천민물장어(삼천점)""입니다! 전라북도 전주시 근처라면 방문해보세요. 레드테이블에서 온라인 예약이 가능합니다! 남녀 화장실이 구분되어 있는 매장입니다. 주차공간, 다국어 메뉴판, 그리고 무선 인터넷이 있는 매장입니다.",운영중
178071,무한퓨전,전라북도 전주시 완산구 효자천변1길 30-13,전라북도 전주시 완산구 효자동1가 664-8,35.7994227,127.1144715,063-228-3051,한식,일반음식점,"어디 가야 할지 고민이시라고요? 그럼 전라북도 전주시 맛집, ""무한퓨전""을 추천합니다! 레드테이블에서 온라인 예약이 가능합니다! 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
178079,하서방 해물칼국수,전라북도 전주시 완산구 용머리로 170,전라북도 전주시 완산구 효자동1가 145-3,35.8062302,127.1289378,063-221-8816,한식,일반음식점,"전라북도 전주시에서 맛집을 찾으신다면 ""하서방해물칼국수""를 추천합니다. 레드테이블에서 온라인 예약이 가능합니다! 반려동물 입장이 가능한 매장입니다. 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
178038,독도쭈꾸미,전라북도 전주시 완산구 서신천변8길 12,전라북도 전주시 완산구 서신동 830-7,35.8284957,127.1153151,063-272-2280,기타,일반음식점,"무엇을 먹을지 고민되신다고요? 전라북도 전주시에 계시다면 ""독도쭈꾸미""를 추천합니다! 레드테이블에서 온라인 예약이 가능합니다! 다국어 메뉴판, 무선 인터넷이 있는 매장입니다.",운영중
178081,원참치,전라북도 전주시 완산구 고사평로 15,전라북도 전주시 완산구 서신동 947-4,35.8354826,127.1094119,063-228-3737,한식,일반음식점,"""원참치""는 전라북도 전주시에 있습니다. 레드테이블에서 온라인 예약이 가능합니다! 남녀 화장실이 구분되어 있는 매장입니다. 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
178084,까투리효자체인점,전라북도 전주시 완산구 효자천변2길 13,전라북도 전주시 완산구 효자동1가 651,35.8048843,127.1141437,063-229-9282,한식,일반음식점,"전라북도 전주시에서 어디를 갈지 고민이라면! ""까투리(효자1호점)""에 가보시는 건 어떨까요? 다국어 메뉴판이 있는 매장입니다.",운영중
178088,전주돈쌈,전라북도 전주시 완산구 서곡로 54-9,전라북도 전주시 완산구 효자동3가 1461-7,35.8335695,127.1011657,063-278-3232,한식,일반음식점,"전라북도 전주시에서 식당을 찾으신다면? ""전주돈쌈""을 방문해보세요! 레드테이블에서 온라인 예약이 가능합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
178094,전주생선구이본가,전라북도 전주시 완산구 서곡4길 42,전라북도 전주시 완산구 효자동3가 1467-5,35.8330393,127.1027799,063-272-3792,한식,일반음식점,"""전주생선구이본가""를 전라북도 전주시의 가 볼 만한 식당으로 추천합니다! 레드테이블에서 온라인 예약이 가능합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
178095,김밥나라효자점,전라북도 전주시 완산구 효자천변2길 13,전라북도 전주시 완산구 효자동1가 651,35.8048843,127.1141437,063-229-5587,분식,일반음식점,"전라북도 전주시에서 가 볼 만한 식당을 찾으신다면? ""김밥나라(효자점)""를 추천합니다! 레드테이블에서 온라인 예약이 가능합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
178098,충만치킨 삼천점,전라북도 전주시 완산구 용리로 15 2층,전라북도 전주시 완산구 삼천동1가 725-1,35.7988614,127.1117806,063-902-2351,경양식,일반음식점,"전라북도 전주시에서 가 볼 만한 식당을 찾으신다면? ""충만치킨(삼천점)""을 추천합니다! 레드테이블에서 온라인 예약이 가능합니다! 반려동물 입장이 가능한 매장입니다. 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
178101,호순이감자탕,전라북도 전주시 완산구 강변로 78,전라북도 전주시 완산구 삼천동1가 284-1,35.7985085,127.1100564,063-221-2489,한식,일반음식점,"전라북도 전주시에 가신다면 ""호순이감자탕""에 방문해보세요~ 위생 수준이 우수하고 친절한 서비스로 지방자치단체의 선정을 받은 모범음식점입니다. 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다. 레드테이블에서 온라인 예약이 가능합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
178103,김밥천국 서신1호점,전라북도 전주시 완산구 당산로 43,전라북도 전주시 완산구 서신동 764-2 제일비사벌새터마을아파트,35.832529,127.1126324,063-255-2258,분식,일반음식점,"전라북도 전주시에서 맛집을 찾으신다면 ""김밥천국(서신1호점)""을 추천합니다. 레드테이블에서 온라인 예약이 가능합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
178082,메밀꽃향기,전라북도 전주시 완산구 강변로 60,전라북도 전주시 완산구 삼천동1가 286-27,35.7970131,127.1102498,063-251-5525,한식,일반음식점,"""메밀꽃향기""를 전라북도 전주시의 가 볼 만한 식당으로 추천합니다! 레드테이블에서 온라인 예약이 가능합니다! 남녀 화장실이 구분되어 있는 매장입니다. 배달 가능한 매장입니다. 주차공간, 다국어 메뉴판, 그리고 무선 인터넷이 있는 매장입니다.",운영중
